Score,Text,Time
-0.4767,@JohnFetterman has defeated @DrOz Perhaps there is hope… #Midterms2022 #MidtermElections2022 #JohnFetterman… https://t.co/woCOvVgA9Q,2022-11-09T13:06:42.000Z
0.8677,"@JohnFetterman Congratulations John!!
You are a very brave man!!
#JohnFetterman",2022-11-09T13:06:34.000Z
0.5859,#Breaking: #WNews is projecting that #Democrat #JohnFetterman will win the U.S Senate race for #Pennsylvania.… https://t.co/COJWTP2Mee,2022-11-09T13:06:08.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T13:05:56.000Z
0.6114,"RT @VitosMom1: @jribas @grocerieswegner  In PA, Crudité means celebrate! #JohnFetterman,#Wegners",2022-11-09T13:05:34.000Z
0,"In the words of #JohnFetterman 
We jammed the pumps and held the line. That's why I'll be your next Senator.",2022-11-09T13:05:11.000Z
0.6239,The #JohnFetterman win is proof Democrats could nominate a rock and they would vote for it!,2022-11-09T13:04:50.000Z
0,A hard-fought victory by #Pennsylvania’s lieutenant governor #JohnFetterman over celebrity doctor Mehmet Oz flipped… https://t.co/jzRoo2KtsQ,2022-11-09T13:04:04.000Z
-0.0865,So is having  clear brain damage a criteria for being elected to office🤦🏻‍♂️  #johnfetterman #joebiden #democrats… https://t.co/Z1ZQeHOWYJ,2022-11-09T13:00:09.000Z
0,Vincent is going through some things this morning…..#Midterms2022 #JohnFetterman #Pensylvania https://t.co/d1hb86fuLf,2022-11-09T12:57:27.000Z
0,"RT @France24_fr: En #Pennsylvanie 🇺🇸, le démocrate #JohnFetterman fragilisé un temps par des problèmes de santé, annonce aujourd'hui une vi…",2022-11-09T12:54:09.000Z
0.4588,I reckon I’m glad I don’t live in Pennsylvania…🤦🏻‍♀️🤦🏻‍♀️ #JohnFetterman #DrOz #Midterms2022 #USCongress… https://t.co/G1zicHbsks,2022-11-09T12:53:59.000Z
0,"RT @Bonn1eGreer: ""And on day 639, she got some sleep 💙 João is a Senator, y’all "" #GiseleBarretoFetterman-#Latina.

Her husband: #JohnFette…",2022-11-09T12:50:57.000Z
0.4215,"RT @Bonn1eGreer: #JohnFetterman's wife #GiseleBarretoFetterman, born in #Brazil-has been called the n-word  by those nice lady #MAGA suppor…",2022-11-09T12:50:42.000Z
0,"#PatToomey, a bank in a suit, has been replaced by #JohnFetterman. Don't listen to anyone who tries to tell you tha… https://t.co/lU5LV0LEKA",2022-11-09T12:49:27.000Z
-0.3182,MEDIA CONFIRMATION : #JohnFetterman defeats #MehmetOz in #Pennsylvania #Senate race - as predicted by #Clairvoyant… https://t.co/1ZA7oE37yx,2022-11-09T12:48:27.000Z
-0.3182,MEDIA CONFIRMATION : #JohnFetterman defeats #MehmetOz in #Pennsylvania #Senate race - as predicted by #Clairvoyant… https://t.co/jODqVzR5Pz,2022-11-09T12:47:45.000Z
0,WooFuckingHoo!! Way to go Pennsylvania!! #JohnFetterman https://t.co/SOxM1881XH,2022-11-09T12:47:37.000Z
-0.3182,MEDIA CONFIRMATION : #JohnFetterman defeats #MehmetOz in #Pennsylvania #Senate race - as predicted by #Clairvoyant… https://t.co/cOCYiPloi5,2022-11-09T12:47:31.000Z
-0.3182,MEDIA CONFIRMATION : #JohnFetterman defeats #MehmetOz in #Pennsylvania #Senate race - as predicted by #Clairvoyant… https://t.co/23XBwTZ5ZJ,2022-11-09T12:47:15.000Z
0.9121,@JohnFetterman Happy to help.  and CONGRATULATIONS!! #JohnFetterman,2022-11-09T12:43:15.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:41:45.000Z
0.645,I’m so proud of all of us who were the change in PA! 💙🫶.  #WomenRock #JohnFetterman. We flipped this seat!! https://t.co/H1Ad1FSJ7V,2022-11-09T12:37:43.000Z
-0.4767,"If you don't know much about #JohnFetterman he moved to a broken town and threw his heart into fixing it as a commu… https://t.co/R5T8pd4m6v",2022-11-09T12:35:01.000Z
0.8885,"@JohnFetterman wins in Pennsylvania ... underscoring just how important hard work, honesty, and courage are in the… https://t.co/FMVpgp5oRe",2022-11-09T12:33:42.000Z
0.4404,Good job #Pennsylvania #ShapiroForGovernor #JohnFetterman #RedWaveFail,2022-11-09T12:33:23.000Z
0.8807,"@JohnFetterman I'm thrilled to hear the good news. I live in AZ.
I wish our electorate were as smart as Pennsylvani… https://t.co/ddijGLmRva",2022-11-09T12:30:51.000Z
0.7906,What you politicians who won REALLY oughta do is get together and say fuck the parties.  Embrace popular policies o… https://t.co/BDNChDawed,2022-11-09T12:30:22.000Z
0.8074,RT @Cordelia_Spence: Woke up to a beautiful rainbow and #JohnFetterman winning in #Pensylvania Apparently #Colorado might just show #Lauren…,2022-11-09T12:30:12.000Z
0.4019,@JohnFetterman @giselefetterman I live in Florida &amp; I have watched and even donated a few times in support of you.… https://t.co/mdRIeDT8iu,2022-11-09T12:30:04.000Z
0.8074,Woke up to a beautiful rainbow and #JohnFetterman winning in #Pensylvania Apparently #Colorado might just show… https://t.co/2zHxchadpX,2022-11-09T12:29:39.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-09T12:29:00.000Z
0,"Prayers answered 🙏🏾 
#JohnFetterman #DemocracyDefender https://t.co/cF1Q6Oy357",2022-11-09T12:25:44.000Z
-0.0516,"😏Shout out to those clowns who decided to vote for #DrOz. I swear there's a bunch of dingbats in this country.... D… https://t.co/rdqKjZNZC9",2022-11-09T12:22:56.000Z
0.7639,"Dr. Oz the Mac n' Cheese Slanderer will not be my Senator!

And as a bonus, I really like the dude who won.… https://t.co/Ygo3B3k6Xn",2022-11-09T12:22:18.000Z
0,"J. FETTERMAN - PA 
 #pennsylvania #Election2022 
-
""It's official. I will be the next U.S. Senator from Pennsylvani… https://t.co/zJQKaYEeux",2022-11-09T12:22:16.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:21:28.000Z
0.5859,"'We bet on the people of Pennsylvania': #JohnFetterman beats #DrOz to win key US Senate seat - 
 @Guardian https://t.co/GVW8cxxAow",2022-11-09T12:21:23.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:21:14.000Z
0,Does #JohnFetterman own any real clothes?,2022-11-09T12:21:13.000Z
0.3612,"I can breathe today.  Thank you my fellow Pennsylvanians. 💙🙏🥰.

#JohnFetterman -Senator
#JoshShapiro -Governor
💙💙💙💙… https://t.co/xMgV9jSeXw",2022-11-09T12:19:44.000Z
0.8196,🍎Congratulations @JohnFetterman This Scranton teacher is so proud of you!! We will never forget how you supported u… https://t.co/VnmPnQ0oYx,2022-11-09T12:18:58.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:17:54.000Z
0.68,"#JohnFetterman Thank you, sir! 🙏✌️🏆
Can I buy you a silk necktie -- maybe a nice button-down shirt, too?… https://t.co/liYw8xNwUN",2022-11-09T12:17:35.000Z
0.8313,So Happy for #JohnFetterman  senate win,2022-11-09T12:17:26.000Z
-0.0772,"If @POTUS and #JohnFetterman ever get into a conversation, will it EVER END?
Serious Question",2022-11-09T12:17:26.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:16:31.000Z
0,@JohnFetterman It doesn’t make any sense.  @JohnFetterman and @DrOz should be going into a runoff… #JohnFetterman i… https://t.co/ebHviKfeD5,2022-11-09T12:16:02.000Z
0.7845,"Good job, Pennsylvania. Hope you guys like a third of the prison population being let out onto the streets. Good lu… https://t.co/TDH6nRjN0T",2022-11-09T12:15:45.000Z
0.4215,"RT @Bonn1eGreer: #JohnFetterman's wife #GiseleBarretoFetterman, born in #Brazil-has been called the n-word  by those nice lady #MAGA suppor…",2022-11-09T12:13:44.000Z
-0.5106,"It is disturbing that #Pennsylvania voters elected a man who, for medical reasons, is unable to speak coherently or… https://t.co/6cMde7PdMT",2022-11-09T12:13:26.000Z
0,You reap what you sow Pennsylvania. #JohnFetterman,2022-11-09T12:11:40.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T12:11:13.000Z
0.4019,"#JohnFetterman's #Victory Party Had A Not-So-Subtle Troll Of #DrOz's Biggest Blunder. 🙌👏👏👏👏👏✊… https://t.co/UCBLeJo7ae",2022-11-09T12:09:58.000Z
0.2247,"I live in Massachusetts n I woke up crying, I'm so happy for PA. #JohnFetterman",2022-11-09T12:07:23.000Z
0.9638,"#JohnFetterman WINS!!! Thank goodness voters are smarter, kinder n much more empathetic than so many Rs. Particular… https://t.co/Ndo9GK92N0",2022-11-09T12:06:05.000Z
-0.4215,@JohnFetterman I’m not from penn but only saw your debates. Was worried but enough people must know your a qualifie… https://t.co/Fko32pptgr,2022-11-09T12:05:21.000Z
0,"RT @Bonn1eGreer: ""And on day 639, she got some sleep 💙 João is a Senator, y’all "" #GiseleBarretoFetterman-#Latina.

Her husband: #JohnFette…",2022-11-09T12:01:57.000Z
0,@TheDemocrats lieutenant governor #JohnFetterman declared victory over TTV doctor #MehmetOz in #Pennsylvania even t… https://t.co/iFx2fuQ0lg,2022-11-09T12:01:16.000Z
0.6808,"RT @RealMonkeyCat: @KylaInTheBurgh When knocked down, I admire people like #JohnFetterman who get back up. He will stand tall &amp; represent Y…",2022-11-09T12:00:20.000Z
0,Imagine thinking you should live in a country where #JohnFetterman has power over you in an elected body. #NationalDivorce,2022-11-09T11:59:30.000Z
-0.3182,Oprah endorsing #JohnFetterman was #DrOz biggest downfall. It speaks volumes as to why he lost. She put him on and… https://t.co/dxH5Oy8IYI,2022-11-09T11:57:14.000Z
0,@DrOz It doesn’t make any sense.  @JohnFetterman and @DrOz should be going into a runoff… #JohnFetterman is between… https://t.co/DdntROvkl3,2022-11-09T11:56:11.000Z
0,@DontWalkRUN It doesn’t make any sense.  @JohnFetterman and @DrOz should be going into a runoff… #JohnFetterman is… https://t.co/eICO9ZbLUr,2022-11-09T11:55:45.000Z
0,RT @freetofindtruth: Joe Biden’s home state of Pennsylvania had a big night for Democrats in the #totallylegit #election2022. And the poor…,2022-11-09T11:54:15.000Z
0.4215,"RT @Bonn1eGreer: #JohnFetterman's wife #GiseleBarretoFetterman, born in #Brazil-has been called the n-word  by those nice lady #MAGA suppor…",2022-11-09T11:52:53.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T11:52:52.000Z
0,"RT @Bonn1eGreer: ""And on day 639, she got some sleep 💙 João is a Senator, y’all "" #GiseleBarretoFetterman-#Latina.

Her husband: #JohnFette…",2022-11-09T11:52:48.000Z
0.5229,"RT @CSojourner: Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!  #DoctorOzI…",2022-11-09T11:52:35.000Z
0,"""And on day 639, she got some sleep 💙 João is a Senator, y’all "" #GiseleBarretoFetterman-#Latina.

Her husband:… https://t.co/YtK9opUjw6",2022-11-09T11:51:42.000Z
0.2023,#Pennsylvania just elected #JohnFetterman wife. Unbelievable #Election2022,2022-11-09T11:51:02.000Z
0,Yea #JohnFetterman,2022-11-09T11:51:00.000Z
0.8011,"Yes! Congratulations, @JohnFetterman! #JohnFetterman is who we need. 🫶🏿👍🏿🙏🏿 https://t.co/1ov3BL5TxR https://t.co/VwwuZqD3gD",2022-11-09T11:50:31.000Z
0,#JohnFettermemes #JohnFetterman #Midterms https://t.co/3bCad6XPN3,2022-11-09T11:50:10.000Z
0,"The only question for him is ""Will you be returning to New Jersey tonight or in the morning?""
#JohnFetterman… https://t.co/r2wnR5Erj3",2022-11-09T11:49:34.000Z
0,"John Fetterman, Mehmet Öz’ü Mağlup Etti: Pennsylvania’nın ABD Senatosu Seçimleri https://t.co/UzO2xeNrol… https://t.co/xa4kbU0ze3",2022-11-09T11:49:22.000Z
0,RT @freetofindtruth: Joe Biden’s home state of Pennsylvania had a big night for Democrats in the #totallylegit #election2022. And the poor…,2022-11-09T11:48:22.000Z
0.4215,"#JohnFetterman's wife #GiseleBarretoFetterman, born in #Brazil-has been called the n-word  by those nice lady #MAGA… https://t.co/onSoWRentZ",2022-11-09T11:47:47.000Z
0.5859,"#JohnFetterman declared winner of PA Senate. 

He’ll step down,medical reasons.
Replaced by wife,Gisele Lettermen.… https://t.co/QfNortLl9r",2022-11-09T11:45:43.000Z
-0.3182,Republican candidate #MehmetOz has lost to Democratic state Lt. Gov. #JohnFetterman in the Senate race in #U.S.… https://t.co/AtqtH5T0Uh,2022-11-09T11:45:25.000Z
0,RT @freetofindtruth: Joe Biden’s home state of Pennsylvania had a big night for Democrats in the #totallylegit #election2022. And the poor…,2022-11-09T11:44:48.000Z
0,Joe Biden’s home state of Pennsylvania had a big night for Democrats in the #totallylegit #election2022. And the po… https://t.co/38cwwcpnYh,2022-11-09T11:44:24.000Z
0.8309,Congrats to #JohnFetterman AND #JoshShapiro on your wins in Pennsylvania!! As a resident I am breathing a sigh of r… https://t.co/OAfGqxseKC,2022-11-09T11:43:59.000Z
0.7351,Posted an article that #JohnFetterman won and my mom doesn’t like when I post my politics because she knows a good… https://t.co/spTGDKFqVv,2022-11-09T11:41:55.000Z
0,RT @rantsofizzoshow: #JohnFetterman https://t.co/yJFFvjoN6H,2022-11-09T11:38:43.000Z
0,"Carpetbagger #DrOz  will schlep back to NJ.  You won't find him looking for crudite in #Wegners anymore.

Congrats… https://t.co/JZC63PNPFU",2022-11-09T11:38:23.000Z
-0.079,I’m actually really scared that #JohnFetterman won. That man is not well.,2022-11-09T11:37:21.000Z
0,"RT @CNBCTV18News: US Midterm Elections 2022: Here are the results for some key Senate seats

#newhampshire #ohio #pennslyvania #usa #midter…",2022-11-09T11:35:17.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-09T11:31:30.000Z
0.5719,"#USMidterm | Democrat #JohnFetterman flips Pennsylvania Senate seat

Democrat #KathyHochul wins New York Governor r… https://t.co/g8p0XIF2sc",2022-11-09T11:28:54.000Z
0,We brought it home PA! #JohnFetterman #JoshShapiro  #Midterms2022,2022-11-09T11:28:48.000Z
0.5994,"#JohnFetterman congratulations?
https://t.co/KRD6pDHtPP",2022-11-09T11:27:47.000Z
-0.5411,Pennsylvania voters are officially the dumbest/ biggest gluttons for punishment in America by far! Specifically All… https://t.co/RoKwCeJLVw,2022-11-09T11:26:16.000Z
-0.1779,John freaking Fetterman? Oh my God. #Pennsylvania #JohnFetterman https://t.co/tsevGXN4fs,2022-11-09T11:24:22.000Z
-0.5994,.@TuckerCarlson I guess Pennsylvanians have no problem with senators wearing hoodies. #JohnFetterman,2022-11-09T11:18:28.000Z
0,"@giselefetterman Yessssss 💙 Sleep tight 😴 

#JohnFetterman",2022-11-09T11:18:05.000Z
0.5106,BREAKING NEWS: 1000s Of Stroke Survivors Cheered By The News That They Are Qualified To Be A Senator… https://t.co/Bs16tJgNXo,2022-11-09T11:12:19.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T11:10:47.000Z
0.6114,"RT @VitosMom1: @jribas @grocerieswegner  In PA, Crudité means celebrate! #JohnFetterman,#Wegners",2022-11-09T11:09:29.000Z
-0.4404,"@bennyjohnson Ugly is always ugly, Americans showed you 😜 . #johnFetterman won 🥇🥇🥇🥇",2022-11-09T11:08:58.000Z
-0.4767,"My brain hurts. I simply cannot believe that the people of Pennsylvania looked at @JohnFetterman and said “Yep, he… https://t.co/ukdvPU0n0W",2022-11-09T11:08:38.000Z
0.7003,US media gleeful as their manufactured #RedWave fails to materialize after #JohnFetterman wins crucial US Senate ra… https://t.co/U0TdsP4ayi,2022-11-09T11:05:48.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T11:05:28.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T11:05:04.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T11:04:31.000Z
0.1007,"🔥 WEAR IT 🔥
SHOCK THEM AT THE CHRISTMAS PARTY THIS YEAR!
😎😎😎🇺🇸🇺🇸🇺🇸

#trending #Fetterman #johnfetterman #droz… https://t.co/Cb0GsYUzfW",2022-11-09T11:03:53.000Z
0.7148,@JohnFetterman SO THANKFUL for you running against AND beating #MehmetOZ Thank You #JohnFetterman,2022-11-09T11:03:02.000Z
0.7482,Yasssss!!! #KathyHochul and #JohnFetterman.  Love this!!!! https://t.co/54MyZ0TO68,2022-11-09T11:03:00.000Z
0,"#JohnFetterman #delivershuge #win #for #Democrats, outduels Mehmet Oz in Pennsylvania Senate race - Washington Times https://t.co/ABuP2CN6Nx",2022-11-09T11:01:59.000Z
-0.4767,"Hey, I'm disappointed here, in #Texas ,however, I wanna give out a BIG Shout Out to #JoshShapiro &amp; #JohnFetterman A… https://t.co/vC9DlgGK9l",2022-11-09T11:00:01.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T10:58:31.000Z
0.875,"@gtconway3d Congratulations John Fetterman, outstanding campaign.  He will do well for Pennsylvanians. #JohnFetterman",2022-11-09T10:57:50.000Z
-0.802,"@thehill Hey #donjr, you and your pathetic assaults backfired. #karma is patient. #JohnFetterman",2022-11-09T10:57:39.000Z
0.5229,"RT @CSojourner: Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!  #DoctorOzI…",2022-11-09T10:49:55.000Z
-0.4019,"#Hope #USA 'Many races too close to call' #Democrats(did you all #vote is the problem GOP stagnation) Are Defying G… https://t.co/regBJ7HV3K",2022-11-09T10:47:49.000Z
0.5229,"RT @CSojourner: Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!  #DoctorOzI…",2022-11-09T10:47:08.000Z
0,"Here is your #LocalBeatMorningBriefing - from @PittsburghPG

#Pennsylvania #JohnFetterman #MehmetOz

John Fetterman… https://t.co/huUMS455Ps",2022-11-09T10:46:48.000Z
0.5719,"Excellent advert for recovery after stroke. @MarkBarberEmDee #JohnFetterman #strokesurvivor 
https://t.co/51ro6T9bWu https://t.co/Wdr0AGIj1l",2022-11-09T10:44:03.000Z
0.3612,Thank you #Pennsylvania for electing #JohnFetterman and #JoshShapiro.,2022-11-09T10:39:37.000Z
-0.3802,"@RexChapman That's right because not all Pennsylvanians are nuts! #Pennsylvania #JohnFetterman",2022-11-09T10:38:41.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T10:35:13.000Z
0.765,The Better Man Won 🎉🎉🎉🎉 #PennsylvaniaSenateRace #JohnFetterman #JohnFettermanIsTheBetterMan https://t.co/o2WjQIuBWy,2022-11-09T10:33:50.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T10:32:31.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T10:32:29.000Z
0,"Landslide, anyone? #JoshShapiro #Mastriano #JohnFetterman #Pennsylvania #Senate #House #prochoice… https://t.co/U1d5R5kk42",2022-11-09T10:30:46.000Z
0.3802,"Pennsylvania's Lt. Gov. #JohnFetterman came through with a huge Election Day victory! #Midterms2022 https://t.co/AcgKmJ6WWm",2022-11-09T10:30:02.000Z
0,"When John Fetterman can become Senator of #Pennsylvania you can become everything!

#Midterms #JohnFetterman",2022-11-09T10:26:47.000Z
-0.2732,RT @marionmckeone: NBC calls #Pennsylvania for Democrats. #JohnFetterman has defeated #Trump endorsed #MehmetOz  in a pivotal victory that…,2022-11-09T10:26:44.000Z
-0.2732,RT @marionmckeone: NBC calls #Pennsylvania for Democrats. #JohnFetterman has defeated #Trump endorsed #MehmetOz  in a pivotal victory that…,2022-11-09T10:26:43.000Z
-0.2732,RT @marionmckeone: NBC calls #Pennsylvania for Democrats. #JohnFetterman has defeated #Trump endorsed #MehmetOz  in a pivotal victory that…,2022-11-09T10:25:01.000Z
0.6145,"RT @BetteMidler: YES, SHE DID!  #Oprah said if she lived in #PA, she’d cast her ballot for #JohnFetterman! https://t.co/3PSzkQn9nb",2022-11-09T10:22:19.000Z
0.6114,"#JohnFetterman Won really?!  

this is a screenshot from #google of the #Midterms #MidtermElections2022 https://t.co/UT855CUkXp",2022-11-09T10:22:18.000Z
-0.3612,"People of Pa, you’re dumber than I thought. #Pennsylvania #JohnFetterman",2022-11-09T10:20:08.000Z
0,RT @rimachlone2: #JohnFetterman الذي أصيب  بجلطة دماغية قبل أربعة أيام من فوزه بترشيح الحزب الديمقراطي لعضوية مجلس الشيوخ الأمريكي ، وتعرضت…,2022-11-09T10:14:22.000Z
0.8176,"John Fetterman Wins Pennsylvania Senate Race as Democrats Notch Key Win https://t.co/8hNdau42Ei 
#JohnFetterman",2022-11-09T10:08:04.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T10:05:58.000Z
0.9156,FETTERMANNNNNNN!!!! #JohnFetterman #FettermanForSenate #FettermanWins I’m not from PA but I truly love this man and… https://t.co/DQcRY8051y,2022-11-09T10:05:09.000Z
0.6114,"@jribas @grocerieswegner  In PA, Crudité means celebrate! #JohnFetterman,#Wegners",2022-11-09T10:01:25.000Z
0,RT @rimachlone2: #JohnFetterman الذي أصيب  بجلطة دماغية قبل أربعة أيام من فوزه بترشيح الحزب الديمقراطي لعضوية مجلس الشيوخ الأمريكي ، وتعرضت…,2022-11-09T09:56:57.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:56:37.000Z
0.8805,Proud PA Democrat. #JohnFetterman #JoshShapiro #TarikKhan Congrats to all of you and congrats to all of us! 💙💙💙,2022-11-09T09:55:02.000Z
0.873,"@JohnFetterman @giselefetterman Congratulations from Australia sir!
I'm so happy for you and for the people of Penn… https://t.co/LRhsolldKV",2022-11-09T09:53:04.000Z
-0.4588,"#JohnFetterman will defeat #MehmetOz in #Pennsylvania #Senate race, CNN projects - CNN Politics https://t.co/x0SLLeBlLG",2022-11-09T09:53:01.000Z
0.3612,"The #Turkish TV doctor #DrOz lost to #JohnFetterman – The #Democrats win the seat in #Pennsylvania
- Oz is a celebr… https://t.co/6KAN5N6aqY",2022-11-09T09:52:01.000Z
0.765,RT @GrittyMcSurf: FETTERMAN WON BITCHES!!!!! #JohnFetterman,2022-11-09T09:51:55.000Z
0.6239,@mmpadellan This is amazing! #JohnFetterman,2022-11-09T09:51:40.000Z
0.5229,"RT @CSojourner: Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!  #DoctorOzI…",2022-11-09T09:50:35.000Z
0.5229,"RT @CSojourner: Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!  #DoctorOzI…",2022-11-09T09:50:27.000Z
0.4738,"@washingtonpost @MsPacNWer Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!… https://t.co/QbXN5E6kL1",2022-11-09T09:49:33.000Z
0.5229,"Thank all the gods and all the dogs and #Oprah too!
#Congratulations #JohnFetterman!  #FettermanIsTheBetterman!… https://t.co/EZvm4Vb685",2022-11-09T09:49:22.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:46:12.000Z
0.7003,"@JohnFetterman #JohnFetterman you aren’t just good for #Pennsylvania you sir, you are good for the country……Thanks… https://t.co/x010zxpHGs",2022-11-09T09:44:31.000Z
0,#JohnFetterman الذي أصيب  بجلطة دماغية قبل أربعة أيام من فوزه بترشيح الحزب الديمقراطي لعضوية مجلس الشيوخ الأمريكي ،… https://t.co/gXkPU2O9wt,2022-11-09T09:43:45.000Z
-0.34,@samanthamarika1 The fact people actually—and willfully—voted for #JoeBiden scares me far more than the fact that p… https://t.co/sg6VegZ9Gq,2022-11-09T09:43:34.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:40:34.000Z
0,"🔴BREAKING NEWS:
Il seggio della #Pennsylvania passa ai democratici con #JohnFetterman, mentre la #Georgia rimane to… https://t.co/BUsojhWfO0",2022-11-09T09:40:09.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:37:10.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:28:49.000Z
0.8881,I’m really glad for #JohnFetterman he’ll be an excellent senator who will take care of Pennsylvanians! 🎉🎉🎉 https://t.co/n4Ep9eTHP9,2022-11-09T09:25:45.000Z
0,"US Midterm Elections 2022: Here are the results for some key Senate seats

#newhampshire #ohio #pennslyvania #usa… https://t.co/h8xT6O1zc3",2022-11-09T09:24:53.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:24:50.000Z
0.765,FETTERMAN WON BITCHES!!!!! #JohnFetterman,2022-11-09T09:19:41.000Z
0,#JohnFetterman #JohnFetterman #JohnFetterman 🇺🇸,2022-11-09T09:15:56.000Z
-0.296,"RT @philipenemer: @Acyn @HillaryHutton A lesson here for Democrats:
John Fetterman did something no other Candidate, 
Democrat or Republica…",2022-11-09T09:15:11.000Z
0,"ELECCIONES LEGISLATIVAS EN EEUU 

En un gran golpe a la influencia del ex presidente #Trump en las urnas,… https://t.co/vDfFPmdYHi",2022-11-09T09:14:49.000Z
0.3612,"#JohnFetterman 
I like 🍺... https://t.co/II75rAb4FH https://t.co/P0W5dAz4eN",2022-11-09T09:14:39.000Z
0,#JohnFetterman ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2022-11-09T09:14:37.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T09:11:28.000Z
